id;price;msrp_price;original_price;good_offer;seller_rating;seller_count_rating;car_rate;consumers_review;n_photos;City MPG;Drivetrain;Engine;Exterior Color;Fuel Type;Highway MPG;Interior Color;Mileage;Stock;Transmission;VIN
760934133.html;$33,880;;;;5;6;4.7;80 reviews;21;28;FWD;2.5 L;Celestial Silver Metallic;Gasoline;39;;1;00D34941;Automatic;4T1B61HK3KU713002
765273219.html;$52,385;$52,385;;;4.9;482;4.7;23 reviews;18;21;FWD;2.0L I4 16V GDI DOHC Turbo;Ice White;Gasoline;29;Charcoal;2;VU154;8-Speed Automatic;YV4102CK4K1489672
764736669.html;$21,600;;;Great Deal;4.9;212;4.9;55 reviews;40;19;4WD;3.5L V6 24V GDI DOHC;Brilliant Silver;Gasoline;26;Charcoal;28,469;11974;Automatic CVT;5N1DR2MM7JC641769
727646240.html;$20,170;$20,170;;;4.9;475;4.5;28 reviews;13;28;Front-wheel Drive;I-4 cyl;Red Hot;Gasoline;37;Jet Black/Dark Titanium;16;J4116269;Automatic;1G1JD5SH3J4116269
762924126.html;$18,759;$21,480;;;4.6;262;4.8;27 reviews;16;28;FWD;2.0L I4 16V MPFI DOHC;Machine Gray;Gasoline;37;Gray;15;HY19185;6-Speed Automatic;5NPD84LF4KH459457
767323230.html;$21,995;;;Good Deal;4.8;1086;4.6;21 reviews;41;17;RWD;Premium Unleaded V-6 3.7 L/226;Black Obsidian;Gasoline;24;Graphite;37,264;30570;7-Speed Automatic w/OD;JN1BJ0RP5GM230614
761496916.html;$60,025;$60,025;;;4.9;225;4.6;22 reviews;32;20;FWD;3.5L V6 24V GDI DOHC;Black Obsidian;Gasoline;27;Wheat;10;I552240;Automatic CVT;5N1DL0MN0KC552240
767096646.html;$23,995;;;Good Deal;4.8;1086;4.5;59 reviews;38;21;FWD;Regular Unleaded V-6 3.5 L/213;Magnetic Black Metallic;Gasoline;28;Black;40,139;30640;1-Speed CVT w/OD;5N1AZ2MG5GN101721
763570661.html;$20,740;;;Great Deal;4.7;359;4.5;35 reviews;52;19;Front Wheel Drive;3.5L V6 CYLINDER;Black;Gasoline;26;Black;30,970;GC601276;5-Speed Automatic;5N1AR2MN9GC601276
766254600.html;$118,495;$118,495;;;4.7;308;;;32;18;AWD;4.4L V8 32V GDI DOHC Twin Turbo;Carbon Black Metallic;Gasoline;25;Ivory White;0;KBJ35658;8-Speed Automatic;WBABC4C50KBJ35658
751303918.html;$72,933;;;;4.8;220;5;5 reviews;22;17;RWD;Twin Turbo Premium Unleaded V-6 3.5 L/213;White Platinum Metallic Tri-Coat;Gasoline;24;Medium Stone;6;23499T;10-Speed Automatic w/OD;1FMJU1KT2KEA09631
761419285.html;$56,699;;;;4.8;1057;5;7 reviews;32;15;4WD;4.6L V8 32V MPFI DOHC;Starfire Pearl;Gasoline;18;Saddle Tan;5;K5222034;6-Speed Automatic;JTJBM7FX0K5222034
757471706.html;$25,294;$29,080;;;4.6;262;4.8;82 reviews;15;21;FWD;2.4L I4 16V GDI DOHC;Symphony Silver;Gasoline;27;Black;14;HY19128;8-Speed Automatic;5NMS33ADXKH066819
766677650.html;$27,995;;;Good Deal;4.8;1086;4.8;8 reviews;42;22;RWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Infrared;Gasoline;32;Playa;31,281;30600;8-Speed Automatic w/OD;JTHHA5BC9G5002586
758214639.html;$22,995;;;Good Deal;4.8;1086;4.8;21 reviews;44;19;RWD;Premium Unleaded V-6 3.5 L/211;Obsidian;Gasoline;28;Black;34,600;24291C;8-Speed Automatic w/OD;JTHBE1D26E5002744
758107788.html;$45,820;$45,820;;;-1;-1;5;19 reviews;12;;RWD;Regular Unleaded V-8 5.7 L/345;Maximum Steel Metallic Clearcoat;Gasoline;;Diesel Gray/Black;0;K0146;8-Speed Automatic w/OD;1C6RR6LT1KS573249
762943131.html;$15,700;;;Good Deal;4.9;538;4.3;29 reviews;20;53;FWD;1.5L I4 16V MPFI DOHC Hybrid;White;Hybrid;46;;18,084;104011R;Automatic CVT;JTDKDTB37F1104011
759923499.html;$31,605;;;;4.6;409;5;32 reviews;14;22;FWD;2.0L I4 16V GDI DOHC Turbo;Gray;Gasoline;32;Black;12;H190589;10-Speed Automatic;1HGCV2F39KA006146
766413011.html;$40,995;;$41995;Good Deal;4.8;1086;4.8;14 reviews;46;;RWD;Premium Unleaded V-8 5.6 L/339;Majestic White;Gasoline;;Saddle Tan High Contrast;31,227;30214;7-Speed Automatic w/OD;JN8AZ2ND7G9801729
761743900.html;$38,632;$42,810;;;5;19;5;1 reviews;32;20;FWD;3.5 L;Super Black;Gasoline;30;Charcoal;11;0NC19083;Variable;1N4AA6AV6KC367040
760894415.html;$42,238;$45,415;;;4.8;237;4.7;82 reviews;18;19;AWD;3.5L V6 24V GDI SOHC;Silver Metallic;Gasoline;26;;6;4451279;9-Speed Automatic;5FNYF6H99KB051279
752789554.html;$20,155;$24,540;;;4.7;176;4.9;50 reviews;23;24;FWD;Regular Unleaded I-4 2.4 L/144;Snow White Pearl;Gasoline;33;Black;20;K312517;6-Speed Automatic w/OD;5XXGT4L30KG312517
766486493.html;$24,990;;;Good Deal;4.8;424;4.9;57 reviews;31;21;FRONT WHEEL;3.5L 6 Cyl. Gas;Beige;Gasoline;31;BEIGE;44,737;223763-H;AUTOMATIC;JTHBK1GG2G2223763
766784115.html;$39,525;$39,525;;;4.9;599;5;6 reviews;32;23;4MATIC;2.0L I4 DI Turbocharged;Polar White;Gasoline;31;Black;12;M009382;7-Speed Automatic;WDCTG4GBXKU009382
747354991.html;$35,605;$35,605;;;5;932;4.8;43 reviews;16;47;FWD;4 Cylinder Engine 2.0L;White Orchid Pearl;Hybrid;47;Ivory;13;8H0971;CVT TRANSMISSION;1HGCV3F93JA010539
762091457.html;$18,594;;;Good Deal;4.8;1086;4.7;261 reviews;43;27;FWD;Regular Unleaded V-6 3.5 L/212;Crystal Black Pearl;Gasoline;36;Ivory;34,455;30071;6-Speed Automatic w/OD;1HGCR3F88FA037920
765735074.html;$41,990;;;Good Deal;4.9;1370;4.8;49 reviews;45;17;4WD;4.0L V6 24V MPFI DOHC;Silver;Gasoline;21;Black;2,921;D50229;5-Speed Automatic;JTEBU5JR1K5615052
767251155.html;$36,730;;;Good Deal;4.8;1125;4.6;60 reviews;44;15;4WD;5.3L V8 16V GDI OHV;Black;Gasoline;22;Jet Black;80,849;UR619086;6-Speed Automatic;1GNSKKKC4FR619086
764430690.html;$26,995;;$27995;Good Deal;4.8;1086;4.8;22 reviews;45;19;RWD;Premium Unleaded V-6 3.5 L/211;Ultra White;Gasoline;28;F-Sport Black;54,697;30326;8-Speed Automatic w/OD;JTHHE5BC6F5011250
753407596.html;$20,635;$23,310;;;4.9;212;4.8;55 reviews;31;30;FWD;2.0L I4 16V MPFI DOHC;Gray;Gasoline;40;Black;5;R3957;Automatic CVT;3KPF54AD6KE033616
748439433.html;$17,968;$18,380;;;5;19;4.8;15 reviews;32;31;FWD;1.6 L;Gun Metallic;Gasoline;39;Charcoal;1;0NC19024;Variable;3N1CN7APXKL815527
761330862.html;$50,870;;;Good Deal;4.9;475;4.3;30 reviews;23;16;4WD;EcoTec3 6.2L V8;Iridescent Pearl Tricoat;Gasoline;22;Gideon/Very Dark Atmosphere;7,549;KZ119324;10-Speed Automatic;1GCUYGELXKZ119324
766926507.html;$28,000;;;Good Deal;4.8;79;4.7;23 reviews;24;15;4WD;5.3L V8 F OHV 16V;White;Gasoline;21;Black;81,643;HA18210B;Automatic;1GNSKBE05ER144189
741306420.html;$65,170;$71,615;;;4.7;114;5;7 reviews;17;;4WD;Duramax 6.6L V8 Turbodiesel;Summit White;Diesel;;Cocoa/Dune;29;19-142;Allison 1000 6-Speed Automatic;1GC1KTEY0KF111050
763357930.html;$17,500;;;Great Deal;4.8;49;4.6;130 reviews;16;27;FWD;1.8L 4 Cyl.;Deep Ocean Pearl;Gasoline;32;Gray;24,478;H19460A;Automatic;3CZRU5H57GM745001
746396800.html;$21,465;$21,465;;;3.5;14;4.8;184 reviews;20;25;FWD;1.8 L;;Gasoline;33;;2;H19090;Variable;3CZRU5H34JM719090
763769501.html;$30,493;;$31492;Good Deal;4.9;162;4.7;113 reviews;32;16;4WD;5.3L;Red Hot;Gasoline;22;Jet Black;42,732;00C9054B;Automatic;3GCUKREC7GG344790
766019803.html;$41,797;$41,797;;;3.5;159;4.4;87 reviews;14;20;FWD;Regular Unleaded V-6 3.5 L/211;Gray;Gasoline;26;;0;561419;8-Speed Automatic w/OD;5TDKZRFH1KS561419
760051919.html;$33,441;$35,445;;;4.5;63;5;1 reviews;32;26;FWD;2.0L I4 16V GDI DOHC Turbo;Brilliant Black;Gasoline;35;Black;12;K1012189;7-Speed Automatic with Auto-Shift;WAUAUGFF6K1012189
760487901.html;$44,465;$46,465;;;5;119;3.6;30 reviews;25;24;FWD;2.0L I4 16V GDI DOHC Turbo;Crystal White Tri-Coat;Gasoline;30;Jet Black;0;C126637;9-Speed Automatic;1GYFZCR44KF126637
763651052.html;$24,980;$26,175;;;5;6;5;34 reviews;20;27;FWD;2.0 L;Black Sand Pearl;Gasoline;31;Gray;1;00N34998;Variable;NMTKHMBX2KR084016
741461598.html;$14,000;;;Good Deal;4.8;79;4.7;74 reviews;21;24;FWD;2.5L L4 DOHC 16V;White;Gasoline;34;Black;50,420;LT18201;Automatic;1G11C5SA2GF152425
751805049.html;$87,030;$87,030;;;4.9;599;5;5 reviews;32;16;4MATIC;V6;Grey;Gasoline;22;Black;15;M219868;9-Speed Automatic;4JGDF6EE5KB219868
753406428.html;$40,773;;;;4.8;220;;;19;;RWD;Twin Turbo Regular Unleaded V-6 3.5 L/213;Oxford White;Gasoline;;Vinyl Pewter;6;23577T;6-Speed Automatic w/OD;1FTYR2CG0KKA39224
763222921.html;$17,777;;;Good Deal;5;6;4.7;639 reviews;26;29;FWD;2.5 L;Wind Chill Pearl;Gasoline;41;Ash;24,814;0N34804A;Automatic;4T1B11HK5JU566713
760001949.html;$27,873;;;;4.8;220;4.9;37 reviews;20;22;FWD;Intercooled Turbo Regular Unleaded I-4 1.5 L/92;White;Gasoline;28;Black;55;23630T;6-Speed Automatic w/OD;1FMCU0GD4KUA29695
760335581.html;$24,440;$25,695;;;5;18;4.9;37 reviews;29;21;FWD;2.5L iVCT Engine with Flex-Fuel Capability;Lightning Blue Metallic;Gasoline;29;Charcoal Black;54;T19033;Automatic;1FMCU0F77KUA49984
767048283.html;$25,100;;$25600;Good Deal;4.6;289;4.8;9 reviews;29;40;FWD;2.5L I4 16V MPFI DOHC Hybrid;Beige;Hybrid;39;Light Brown;41,590;2000225299;Automatic CVT;JTHBW1GG0G2101729
765122172.html;$8,963;;;Good Deal;5;22;4.6;43 reviews;28;;RWD;2.8L V6;Silver;Gasoline;;Gray;59,726;7262;Automatic 5-Speed;1G6DM57T570116438
766255710.html;$29,900;;;Good Deal;5;251;4.4;8 reviews;43;;RWD;3.5L V6 24V MPFI SOHC;Yellow Clearcoat;Gasoline;;Agate;12,503;202;4-Speed Automatic;1C3EW65G12V101121
760720069.html;$35,006;$36,465;;;4.9;287;4.7;25 reviews;11;22;AWD;2.5L I4 16V GDI DOHC Turbo;Snowflake White Pearl Mica;Gasoline;27;Parchment;15;M14410;6-Speed Automatic;JM3KFBDYXK0523040
757049539.html;$67,038;;;;4.8;220;4.8;20 reviews;21;16;4WD;Regular Unleaded V-8 5.0 L/302;Blue Jeans;Gasoline;22;Mesa;10;23623T;10-Speed Automatic w/OD;1FTEW1E58KFA74202
765606900.html;$33,981;;;Good Deal;4.8;1057;4.8;72 reviews;48;;FWD;2.0L I4 16V PDI DOHC Turbo;Gray;Gasoline;;Red;13,905;NJ2101794;6-Speed Automatic;JTJYARBZ3J2101794
757632929.html;$47,147;$56,025;;;5;25;4.9;128 reviews;9;16;4WD;5.3L 8 Cyl.;Summit White;Gasoline;22;Jet Black;0;25292;8-Speed Automatic;3GTU2NECXJG643495
736743411.html;$26,594;$31,240;$28114;;4.8;69;5;2 reviews;32;28;FWD;1.5L I3 12V GDI DOHC Turbo;Starlight Blue Metallic;Gasoline;37;Carbon Black;7;K3F79085;6-Speed Automatic;WMWWG5C56K3F79085
762091542.html;$31,494;;$31994;Good Deal;4.8;1086;4.7;65 reviews;43;19;AWD;Premium Unleaded V-6 3.5 L/212;Crystal Black Pearl;Gasoline;27;Parchment;27,867;30077;6-Speed Automatic w/OD;5J8TB4H71HL011908
765200009.html;$63,701;$65,700;;;4.5;63;4.8;6 reviews;32;;AWD;2.0L I4 16V GDI DOHC Turbo;Samurai Gray Metallic;Gasoline;;Rock Gray;10;KD026263;8-Speed Automatic;WA1LHAF79KD026263
759561767.html;$43,747;$57,255;;;5;303;4.9;128 reviews;18;16;4WD;Gas V8 5.3L/325;Summit White;Gasoline;22;Cocoa/Dune;5;GI2345;8-Speed Automatic;3GTU2NEC0JG644090
766874135.html;$31,936;$31,936;;;4.7;417;4.5;62 reviews;32;26;FWD;2.5L I4 16V PDI DOHC;Midnight Black Metallic;Gasoline;35;;1;510552;8-Speed Automatic;JTMC1RFV5KD510552
759706856.html;$81,595;$81,595;;;4.9;225;5;2 reviews;32;14;AWD;5.6L V8 32V GDI DOHC;Black Obsidian;Gasoline;20;Graphite;8;I229423;7-Speed Automatic;JN8AZ2NE2K9229423
766084213.html;$17,995;;$18995;Good Deal;4.8;1086;4.9;7 reviews;35;27;FWD;Premium Unleaded I-4 1.6 L/98;Crystal Silver Metallic;Gasoline;32;Carbon Black;25,366;30554;6-Speed Automatic w/OD;WMWZB3C55GWR47596
766520159.html;$8,500;;;Great Deal;-1;-1;4.7;75 reviews;27;;RWD;4.7L;Maroon;Gasoline;;Blue;164,014;514456;Automatic;5TBET34136S514456
766084209.html;$22,994;;;Good Deal;4.8;1086;4.8;14 reviews;41;22;RWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Ultra White;Gasoline;33;Black;31,936;30511;8-Speed Automatic w/OD;JTHBA1D2XG5005872
762889732.html;$6,993;;;Good Deal;4.8;416;4.8;39 reviews;30;19;FWD;Gas I4 2.0L/121;Champagne Metallic;Gasoline;25;Beige;88,894;358509-S;4-Speed Automatic;KNDJF724X77358509
755774745.html;$15,825;$17,120;;;5;15;4.5;8 reviews;24;28;FWD;Regular Unleaded I-4 1.6 L/97;Urban Gray Metallic;Gasoline;37;Black;10;00H19093;6-Speed Automatic w/OD;3KPC24A31KE060077
765020524.html;$25,590;;;Great Deal;4.9;1370;4.5;75 reviews;46;;FWD;3.5L V6 24V GDI SOHC;White;Gasoline;;Parchment;51,063;D50196;9-Speed Automatic;5FRYD3H25GB018826
746720260.html;$21,590;$26,145;;;4.7;176;4.9;50 reviews;22;24;FWD;Regular Unleaded I-4 2.4 L/144;Platinum Graphite;Gasoline;33;Black;19;K285154;6-Speed Automatic w/OD;5XXGT4L37KG285154
762201056.html;$24,645;$24,645;;;5;932;4.9;55 reviews;11;31;FWD;4 Cylinder Engine 1.5L;Sonic Gray Pearl;Gasoline;40;Black;11;9H0322;CVT TRANSMISSION;SHHFK7H63KU210262
764890650.html;$15,667;$16,915;;;5;15;4.5;8 reviews;20;28;FWD;Regular Unleaded I-4 1.6 L/97;Urban Gray Metallic;Gasoline;37;Black;10;00H19145;6-Speed Automatic w/OD;3KPC24A32KE069354
755786201.html;$20,860;;;Good Deal;4.9;475;4.6;134 reviews;22;17;FWD;3.5L 6-Cylinder SMPI DOHC;Tuxedo Black Metallic;Gasoline;24;Medium Light Stone;57,667;FGA99633;6-Speed Automatic with Select-Shift;1FM5K7D89FGA99633
758214397.html;$24,495;;$24995;Good Deal;4.8;1086;4.8;5 reviews;42;17;RWD;Premium Unleaded V-6 3.7 L/226;Midnight Mocha;Gasoline;24;Wheat;38,093;29505;7-Speed Automatic w/OD;JN8CS1MU9GM130182
748969711.html;$63,532;$69,215;;;4.8;39;4.8;34 reviews;26;;4WD;Intercooled Turbo Diesel I-6 6.7 L/408;Pearl White;Diesel;;Lt Frost Beige/Brown;5;7231;6-Speed Automatic w/OD;3C63RRJL7JG339522
757399959.html;$27,531;$28,245;;;4.8;237;4.4;69 reviews;20;28;FWD;1.5L I4 16V GDI DOHC Turbo;Gunmetal Metallic;Gasoline;34;;8;4403432;Automatic CVT;7FARW1H53KE003432
765153416.html;$14,992;;$15704;Good Deal;5;6;4.9;226 reviews;32;25;FWD;2.4 L;Silky Silver;Gasoline;36;Black;28,833;IC0800;Automatic;KNAGT4L32H5179219
761345305.html;$44,155;$47,960;;;4.8;39;4.3;14 reviews;27;;RWD;Regular Unleaded V-6 3.6 L/220;White Knuckle Clearcoat;Gasoline;;Black;5;7335;8-Speed Automatic w/OD;1C4RDHDG9KC632840
759265690.html;$25,813;$28,042;;;4.9;538;4.7;80 reviews;12;28;FWD;2.5L I4 16V PDI DOHC;Gray Metallic;Gasoline;39;;1;724677;8-Speed Automatic;4T1B11HK5KU724677
764193739.html;$13,990;;$14590;Good Deal;4.9;226;4.7;195 reviews;34;23;FWD;2.4L I4 16V GDI DOHC;Ebony Black;Gasoline;34;Beige;49,938;3273;6-Speed Automatic;5XXGN4A73FG406025
762113791.html;$17,495;$17,495;;;3.9;173;4.8;6 reviews;12;30;FWD;1.5L 4 Cyl.;Chrom;Gasoline;39;;0;63372;;3MYDLBYV2KY516648
765950663.html;$49,749;;;;4.8;1057;4.6;32 reviews;32;22;FWD;2.0L I4 16V PDI DOHC Turbo;Obsidian Black;Gasoline;28;Sport;0;K2146095;6-Speed Automatic;JTJYARBZ2K2146095
766174967.html;$24,990;;;Good Deal;4.8;424;4.5;75 reviews;33;;FRONT WHEEL;3.5L 6 Cyl. Gas;White;Gasoline;;BEIGE;58,215;017230;AUTOMATIC;5FRYD3H49GB017230
756959715.html;$65,706;$75,405;$68619;;5;25;5;4 reviews;11;14;RWD;6.2L 8 Cyl.;Satin Steel Metallic;E85 Flex Fuel;23;Cocoa/dark Atmosphere;0;25309;10-Speed Automatic;1GKS1CKJ3KR238456
766504198.html;$20,900;;;Good Deal;4.9;538;4.6;178 reviews;23;22;FWD;1.6L I4 16V GDI DOHC Turbo;Silver;Gasoline;29;;28,362;PC50197;6-Speed Automatic;1FMCU0JX5GUC50197
765661750.html;$37,316;$47,100;;;5;62;4.9;10 reviews;15;;4WD;5.3L V8 16V GDI OHV Flexible Fuel;Black;E85 Flex Fuel;;;1;2080;6-Speed Automatic;2GCVKPEC5K1168509
766067039.html;$35,718;$37,352;;;5;6;4.5;62 reviews;24;25;AWD;2.5 L;Lunar Rock;Gasoline;33;Black;1;00N35077;Automatic;2T3J1RFV5KW024639
766786727.html;$16,882;;;Good Deal;4.8;1125;4.8;379 reviews;36;24;FWD;2.5L I4 16V MPFI DOHC;Blue;Gasoline;33;Ash;48,400;XRD15055;6-Speed Automatic;4T1BF1FK3HU815055
758720251.html;$16,070;$19,160;;;5;15;4.8;27 reviews;19;26;FWD;Regular Unleaded I-4 2.0 L/122;Machine Gray;Gasoline;36;Gray;10;00H19113;6-Speed Automatic w/OD;5NPD74LF6KH442727
759561769.html;$43,747;$57,255;;;5;303;4.9;128 reviews;18;16;4WD;Gas V8 5.3L/325;Summit White;Gasoline;22;Cocoa/Dune;5;GI2346;8-Speed Automatic;3GTU2NEC8JG645049
766053483.html;$26,265;$29,765;;;4.9;482;4.9;27 reviews;20;21;FWD;2.0L I4 16V GDI DOHC Turbo;Cardinal Red;Gasoline;29;Storm Grey/Titan Black;13;WU227;8-Speed Automatic;3VV3B7AX3KM096168
764829701.html;$22,995;;;Good Deal;4.8;1086;4.6;13 reviews;35;;AWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/121;Brilliant Black;Gasoline;;Black;31,572;30359;8-Speed Automatic w/OD;WAUD2AFR9GA026234
766247636.html;$37,000;;;Good Deal;4.8;79;4.5;31 reviews;21;;4WD;6.7L I6 F OHV 24V;Gray;Diesel;;Black;164,615;LT1943;Automatic;3C6UR5FL0FG694979
753636958.html;$29,446;$31,240;;;4.9;682;4.6;42 reviews;27;26;FWD;2.5L 4 cyls;;Gasoline;36;Light Gray;15;19A045;CVT (Continuously Variable);1N4BL4EV4KC104848
755982045.html;$61,680;;;;-1;-1;4.8;38 reviews;21;18;RWD;3.5L V6 24V GDI DOHC;Black;Gasoline;23;;Not provided;M4203;7-Speed Automatic;4JGDA5JB9JB183542
767260626.html;$30,200;;;Great Deal;4.6;289;4.9;18 reviews;29;20;FWD;3.5L V6 24V MPFI DOHC;Black;Gasoline;27;Black;26,808;2000239835;Automatic CVT;5N1DL0MN8JC527231
760358457.html;$48,231;$59,145;;;-1;-1;4.8;20 reviews;21;18;;EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged;Ruby Red;Gasoline;23;Medium Light Camel;9;KFA05212;10-Speed;1FTEW1E48KFA05212
763562840.html;$35,312;$38,965;$36812;;4.6;101;4;1 reviews;7;;FWD;3.6L V6 24V MPFI DOHC;Bright White;Gasoline;;Black;0;F0337;6-Speed Automatic;3C6TRVDG0KE515217
757637607.html;$37,344;$40,655;;;4.8;236;4.7;82 reviews;18;18;AWD;3.5L 3.5L V6 24V SOHC i-VTEC;White Diamond Pearl;Gasoline;26;;0;190276;6-Speed Automatic;5FNYF6H5XKB046752
762595202.html;$13,700;;;Good Deal;4.8;424;4.2;99 reviews;27;21;REAR WHEEL;2.0L 4 Cyl. Gas;Summer Gold Metallic;Gasoline;31;Caramel w/Jet Black Accents;70,085;146030-TD;Automatic;1G6AA5RX3D0146030
757968313.html;$25,240;;;Good Deal;4.7;359;4.6;152 reviews;59;21;All Wheel Drive;3.6L V6 CYLINDER;Summit White;Gasoline;26;Jet Black;29,974;HZ143557;6-Speed Automatic;1GKKNSLS7HZ143557
751035706.html;$54,003;;;;4.8;1057;4.8;20 reviews;32;20;FWD;3.5L V6 24V PDI DOHC;Obsidian Black;Gasoline;28;Parchment;5;KC118941;8-Speed Automatic;2T2ZZMCA6KC118941
767474413.html;$42,060;$42,060;;;4.7;308;4.9;58 reviews;32;23;FWD;2.0L I4 16V GDI DOHC Turbo;Black Sapphire Metallic;Gasoline;32;Oyster Black;4;LJ3H43953;8-Speed Automatic;WBXHU7C36J3H43953
765190029.html;$26,888;;;Good Deal;4.6;262;4.9;147 reviews;38;16;RWD;5.7L V8 16V MPFI OHV;White Knuckle Clearcoat;Gasoline;25;Black;26,847;208120;8-Speed Automatic;2C3CDXCT5JH225399
766640822.html;$13,994;;;Good Deal;4.8;1086;4.7;90 reviews;38;25;FWD;Intercooled Turbo Regular Unleaded I-4 1.8 L/110;Pure White;Gasoline;37;2-Tone Black/Ceramique;29,245;30664;6-Speed Automatic w/OD;3VWD17AJ7GM292796
761619263.html;$40,084;$46,810;;;5;23;;;15;15;RWD;5.6L V8 32V GDI DOHC;Brilliant Silver Metallic;Gasoline;21;Black;9;N505826;7-Speed Automatic;1N6AA1E6XKN505826
754931423.html;$54,918;;;;4.8;1057;4.8;20 reviews;32;20;AWD;3.5L V6 24V PDI DOHC;Matador Red Mica;Gasoline;28;Parchment;10;K2040949;8-Speed Automatic;JTJBZMCA2K2040949
755214206.html;$22,154;$23,495;;;5;68;4.7;42 reviews;11;27;Front-wheel Drive;I-4 cyl;Sonic Silver;Gasoline;33;;3;9554H;Automatic 6-Spd w/Shiftronic;KM8K22AA5KU229366
765794782.html;$15,943;;;Good Deal;4.8;1125;4.7;39 reviews;32;19;AWD;2.4L I4 16V GDI DOHC;Mineral Silver;Gasoline;26;Black;39,230;XRD02876;6-Speed Automatic;KNDPBCAC2G7802876
736226629.html;$16,994;$19,310;;;4.6;262;4.9;7 reviews;15;31;FWD;1.6L I4 16V MPFI DOHC;Black;Gasoline;39;Steel;5;NI18269;Automatic CVT;3N1CE2CP6JL362084
751981086.html;$27,145;$31,145;;;5;303;4.8;6 reviews;17;;RWD;Gas V6 3.6L/222;Summit White;Gasoline;;Jet Black/Dark Ash;5;GJ3004;8-Speed Automatic;1GTG5BEN7K1139118
755719837.html;$36,283;;;;4.8;220;4.9;37 reviews;20;21;FWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Ruby Red Metallic Tinted Clearcoat;Gasoline;27;Leather-Trim Bucket Seats Medium Light Stone;6;23634T;6-Speed Automatic w/OD;1FMCU0J93KUA88581
766651355.html;$17,989;;;Good Deal;4.8;1086;4.8;85 reviews;42;23;RWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Alpine White;Gasoline;35;Black w/Red Highlight;43,024;30580;;WBA3A5G54FNS89174
749428878.html;$20,570;$21,070;;;3.5;14;4.4;45 reviews;20;31;FWD;1.6 L;Gun Metallic;Gasoline;36;Charcoal;2;N27628;Variable;3N1CP5CU0JL527628
762157241.html;$30,159;$31,480;;;4.6;263;4.5;27 reviews;31;21;RWD;Intercooled Turbo Premium Unleaded I-4 2.3 L/140;Green;Gasoline;31;Ebony;0;19A104;10-Speed Automatic w/OD;1FA6P8TH9K5141571
765694509.html;$33,995;;$34995;Good Deal;4.8;1086;4.9;40 reviews;40;21;FWD;Regular Unleaded V-6 3.5 L/211;Caviar;Gasoline;30;Flaxen w/Linear Wood;6,107;30513;6-Speed Automatic w/OD;58ABK1GG4JU108244
756006187.html;$72,182;$74,555;;;4.5;63;4.8;6 reviews;32;;AWD;3.0L V6 24V GDI DOHC Supercharged;Galaxy Blue Metallic;Gasoline;;Pistachio Beige;10;KD008535;8-Speed Automatic;WA1VAAF77KD008535
766310168.html;$17,989;;;Good Deal;5;68;4.9;311 reviews;22;25;FWD;0;Symphony Silver;Gasoline;36;;8,076;8271RC;Auto 6-Spd Shiftronic;5NPE24AF9JH602474
763222982.html;$11,800;;;Good Deal;5;6;4.5;36 reviews;31;15;RWD;5.3L;Taupe Gray Metallic;E85 Flex Fuel;21;Light Titanium/Dark Titanium;172,954;0N34967A;Automatic;1GNMCBE35AR161858
763351494.html;$23,995;;$24695;Good Deal;4.8;1086;4.8;14 reviews;46;22;RWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Ultrasonic Blue Mica 2.0;Gasoline;33;Black;31,822;30224;8-Speed Automatic w/OD;JTHBA1D2XG5001160
756490208.html;$38,382;$43,325;;;5;15;4.9;19 reviews;23;18;FWD;Regular Unleaded V-6 3.3 L/204;Monaco White;Gasoline;23;Gray;333;00H19095;6-Speed Automatic w/OD;KM8SR4HF2KU305571
763857026.html;$26,315;$26,315;;;4.9;701;4.5;40 reviews;20;28;FWD;1.8L I4 16V MPFI SOHC;Silver Metallic;Gasoline;34;Gray;152;H19339;Automatic CVT;3CZRU5H75KM700293
766573387.html;$37,100;;;Good Deal;4.6;289;4.6;7 reviews;29;21;RWD;3.0L I6 24V GDI DOHC Turbo;Black;Gasoline;32;Black;21,314;2000214253;8-Speed Automatic;WBA8B3G5XHNU35474
759324872.html;$25,927;$30,045;;;4.9;589;4.8;20 reviews;14;18;RWD;3.3 L;Oxford White;Gasoline;23;Medium Earth Gray;0;99042;Automatic;1FTMF1CB3KKC22851
767255255.html;$38,755;;;;4.6;409;4.6;67 reviews;19;19;FWD;3.5L V6 24V GDI SOHC;Gray;Gasoline;28;Gray;10;H191208;9-Speed Automatic;5FNRL6H79KB089297
765144337.html;$10,965;;;Good Deal;5;23;4;383 reviews;32;23;FWD;1.6L I4 16V GDI DOHC Turbo;Frosted Glass;Gasoline;33;Charcoal Black;83,199;NU942A;6-Speed Automatic;1FMCU0HX9DUC31119
755067131.html;$46,230;$51,230;;;4.6;101;4.8;135 reviews;9;17;4WD;2.0L I4 16V GDI DOHC Turbo;Silver;Gasoline;23;Black;0;E0954;8-Speed Automatic;1C4HJXEN2JW215794
